Commodity,date,Year,month_num,export_value,import_value
333999 Oth Misc General Purpose Machinery,2018-01-01,2018,1,755389992,1177706213
333999 Oth Misc General Purpose Machinery,2018-02-01,2018,2,736655561,1121908911
333999 Oth Misc General Purpose Machinery,2018-03-01,2018,3,885559051,1301665545
333999 Oth Misc General Purpose Machinery,2018-04-01,2018,4,876316483,1348596987
333999 Oth Misc General Purpose Machinery,2018-05-01,2018,5,863442799,1330479332
333999 Oth Misc General Purpose Machinery,2018-06-01,2018,6,916286338,1297946390
333999 Oth Misc General Purpose Machinery,2018-07-01,2018,7,837227859,1212083950
333999 Oth Misc General Purpose Machinery,2018-08-01,2018,8,903139974,1364918670
333999 Oth Misc General Purpose Machinery,2018-09-01,2018,9,904451863,1194645502
333999 Oth Misc General Purpose Machinery,2018-10-01,2018,10,947295174,1377330633
333999 Oth Misc General Purpose Machinery,2018-11-01,2018,11,879101444,1238803822
333999 Oth Misc General Purpose Machinery,2018-12-01,2018,12,868770896,1315052593
333999 Oth Misc General Purpose Machinery,2019-01-01,2019,1,843143836,1294909664
333999 Oth Misc General Purpose Machinery,2019-02-01,2019,2,810321897,1129104340
333999 Oth Misc General Purpose Machinery,2019-03-01,2019,3,950827139,1256088334
333999 Oth Misc General Purpose Machinery,2019-04-01,2019,4,863016225,1299108596
333999 Oth Misc General Purpose Machinery,2019-05-01,2019,5,885043805,1274918123
333999 Oth Misc General Purpose Machinery,2019-06-01,2019,6,910915601,1197805918
333999 Oth Misc General Purpose Machinery,2019-07-01,2019,7,902654522,1314406355
333999 Oth Misc General Purpose Machinery,2019-08-01,2019,8,902035091,1301977962
333999 Oth Misc General Purpose Machinery,2019-09-01,2019,9,841869060,1248501511
333999 Oth Misc General Purpose Machinery,2019-10-01,2019,10,880976077,1326988777
333999 Oth Misc General Purpose Machinery,2019-11-01,2019,11,846543754,1291292138
333999 Oth Misc General Purpose Machinery,2019-12-01,2019,12,837273865,1315169457
333999 Oth Misc General Purpose Machinery,2020-01-01,2020,1,813235530,1174007119
333999 Oth Misc General Purpose Machinery,2020-02-01,2020,2,878414459,1097976588
333999 Oth Misc General Purpose Machinery,2020-03-01,2020,3,930456028,1199101397
333999 Oth Misc General Purpose Machinery,2020-04-01,2020,4,719005645,1112794246
333999 Oth Misc General Purpose Machinery,2020-05-01,2020,5,783603396,1152222386
333999 Oth Misc General Purpose Machinery,2020-06-01,2020,6,821401638,1178310975
333999 Oth Misc General Purpose Machinery,2020-07-01,2020,7,827033577,1261578217
333999 Oth Misc General Purpose Machinery,2020-08-01,2020,8,841976251,1311699249
333999 Oth Misc General Purpose Machinery,2020-09-01,2020,9,856762971,1321823694
333999 Oth Misc General Purpose Machinery,2020-10-01,2020,10,936323315,1410377686
333999 Oth Misc General Purpose Machinery,2020-11-01,2020,11,853931549,1403632167
333999 Oth Misc General Purpose Machinery,2020-12-01,2020,12,892696315,1372129344
333999 Oth Misc General Purpose Machinery,2021-01-01,2021,1,875275548,1373347341
333999 Oth Misc General Purpose Machinery,2021-02-01,2021,2,820958890,1227822432
333999 Oth Misc General Purpose Machinery,2021-03-01,2021,3,1040378271,1519153459
333999 Oth Misc General Purpose Machinery,2021-04-01,2021,4,1019189070,1412903137
333999 Oth Misc General Purpose Machinery,2021-05-01,2021,5,1013380770,1443605587
333999 Oth Misc General Purpose Machinery,2021-06-01,2021,6,956057977,1526656136
333999 Oth Misc General Purpose Machinery,2021-07-01,2021,7,1012247352,1553926151
333999 Oth Misc General Purpose Machinery,2021-08-01,2021,8,988948194,1560155310
333999 Oth Misc General Purpose Machinery,2021-09-01,2021,9,1013938226,1554347353
333999 Oth Misc General Purpose Machinery,2021-10-01,2021,10,1264317757,1624429058
333999 Oth Misc General Purpose Machinery,2021-11-01,2021,11,981047264,1595384178
333999 Oth Misc General Purpose Machinery,2021-12-01,2021,12,1031442705,1643736269
333999 Oth Misc General Purpose Machinery,2022-01-01,2022,1,1201460162,1186121530
333999 Oth Misc General Purpose Machinery,2022-02-01,2022,2,1249427109,1340158004
333999 Oth Misc General Purpose Machinery,2022-03-01,2022,3,1431167422,1407306866
333999 Oth Misc General Purpose Machinery,2022-04-01,2022,4,1322240555,1401525045
333999 Oth Misc General Purpose Machinery,2022-05-01,2022,5,1300056291,1486601834
333999 Oth Misc General Purpose Machinery,2022-06-01,2022,6,1411647013,1572481018
333999 Oth Misc General Purpose Machinery,2022-07-01,2022,7,1328207655,1398020222
333999 Oth Misc General Purpose Machinery,2022-08-01,2022,8,1401992698,1486471872
333999 Oth Misc General Purpose Machinery,2022-09-01,2022,9,1359390783,1460592444
333999 Oth Misc General Purpose Machinery,2022-10-01,2022,10,1400917006,1413612476
333999 Oth Misc General Purpose Machinery,2022-11-01,2022,11,1335653837,1394078507
333999 Oth Misc General Purpose Machinery,2022-12-01,2022,12,1329718948,1471946441
334613 Unrecorded Magnetic And Optical Media,2015-01-01,2015,1,97812814,401126969
334613 Unrecorded Magnetic And Optical Media,2015-02-01,2015,2,95677422,376308808
334613 Unrecorded Magnetic And Optical Media,2015-03-01,2015,3,117219940,523188403
334613 Unrecorded Magnetic And Optical Media,2015-04-01,2015,4,112114887,489700729
334613 Unrecorded Magnetic And Optical Media,2015-05-01,2015,5,114793679,455069923
334613 Unrecorded Magnetic And Optical Media,2015-06-01,2015,6,123616944,448624966
334613 Unrecorded Magnetic And Optical Media,2015-07-01,2015,7,111526882,516977604
334613 Unrecorded Magnetic And Optical Media,2015-08-01,2015,8,104844738,545410484
334613 Unrecorded Magnetic And Optical Media,2015-09-01,2015,9,119578612,447611176
334613 Unrecorded Magnetic And Optical Media,2015-10-01,2015,10,132988149,586776447
334613 Unrecorded Magnetic And Optical Media,2015-11-01,2015,11,126564056,616520265
334613 Unrecorded Magnetic And Optical Media,2015-12-01,2015,12,128674775,512338304
334613 Unrecorded Magnetic And Optical Media,2016-01-01,2016,1,124596034,489390120
334613 Unrecorded Magnetic And Optical Media,2016-02-01,2016,2,125936467,508056143
334613 Unrecorded Magnetic And Optical Media,2016-03-01,2016,3,137709487,502709366
334613 Unrecorded Magnetic And Optical Media,2016-04-01,2016,4,143846895,584292248
334613 Unrecorded Magnetic And Optical Media,2016-05-01,2016,5,138086084,573344815
334613 Unrecorded Magnetic And Optical Media,2016-06-01,2016,6,127547590,632237954
334613 Unrecorded Magnetic And Optical Media,2016-07-01,2016,7,133377378,688220805
334613 Unrecorded Magnetic And Optical Media,2016-08-01,2016,8,155707083,620882075
334613 Unrecorded Magnetic And Optical Media,2016-09-01,2016,9,124108167,673221482
334613 Unrecorded Magnetic And Optical Media,2016-10-01,2016,10,155364374,771156035
334613 Unrecorded Magnetic And Optical Media,2016-11-01,2016,11,158966464,611612675
334613 Unrecorded Magnetic And Optical Media,2016-12-01,2016,12,144052633,708743962
334613 Unrecorded Magnetic And Optical Media,2017-01-01,2017,1,162321579,665219263
334613 Unrecorded Magnetic And Optical Media,2017-02-01,2017,2,173982035,607342396
334613 Unrecorded Magnetic And Optical Media,2017-03-01,2017,3,188460663,838839419
334613 Unrecorded Magnetic And Optical Media,2017-04-01,2017,4,161407073,757932743
334613 Unrecorded Magnetic And Optical Media,2017-05-01,2017,5,135851190,774387719
334613 Unrecorded Magnetic And Optical Media,2017-06-01,2017,6,162356922,846834251
334613 Unrecorded Magnetic And Optical Media,2017-07-01,2017,7,220775457,684300163
334613 Unrecorded Magnetic And Optical Media,2017-08-01,2017,8,176870564,822456153
334613 Unrecorded Magnetic And Optical Media,2017-09-01,2017,9,202013223,1136051197
334613 Unrecorded Magnetic And Optical Media,2017-10-01,2017,10,275138190,938346131
334613 Unrecorded Magnetic And Optical Media,2017-11-01,2017,11,189673251,846232337
334613 Unrecorded Magnetic And Optical Media,2017-12-01,2017,12,219544778,938869031
334613 Unrecorded Magnetic And Optical Media,2018-01-01,2018,1,219241341,623402468
334613 Unrecorded Magnetic And Optical Media,2018-02-01,2018,2,234166150,729057612
334613 Unrecorded Magnetic And Optical Media,2018-03-01,2018,3,260124188,970655344
334613 Unrecorded Magnetic And Optical Media,2018-04-01,2018,4,283519435,700920039
334613 Unrecorded Magnetic And Optical Media,2018-05-01,2018,5,217275320,720072816
334613 Unrecorded Magnetic And Optical Media,2018-06-01,2018,6,247433921,885867194
334613 Unrecorded Magnetic And Optical Media,2018-07-01,2018,7,269565744,799791620
334613 Unrecorded Magnetic And Optical Media,2018-08-01,2018,8,241938476,888465656
334613 Unrecorded Magnetic And Optical Media,2018-09-01,2018,9,225778829,1056316545
334613 Unrecorded Magnetic And Optical Media,2018-10-01,2018,10,276516421,1111587683
334613 Unrecorded Magnetic And Optical Media,2018-11-01,2018,11,267729875,1008460377
334613 Unrecorded Magnetic And Optical Media,2018-12-01,2018,12,217747558,1021460548
334613 Unrecorded Magnetic And Optical Media,2019-01-01,2019,1,250922764,785388154
334613 Unrecorded Magnetic And Optical Media,2019-02-01,2019,2,200504920,694146452
334613 Unrecorded Magnetic And Optical Media,2019-03-01,2019,3,250925205,858203677
334613 Unrecorded Magnetic And Optical Media,2019-04-01,2019,4,291466850,722845709
334613 Unrecorded Magnetic And Optical Media,2019-05-01,2019,5,193582283,787992909
334613 Unrecorded Magnetic And Optical Media,2019-06-01,2019,6,255902197,884494249
334613 Unrecorded Magnetic And Optical Media,2019-07-01,2019,7,253027610,831340115
334613 Unrecorded Magnetic And Optical Media,2019-08-01,2019,8,222701825,921524951
334613 Unrecorded Magnetic And Optical Media,2019-09-01,2019,9,231313945,863558632
334613 Unrecorded Magnetic And Optical Media,2019-10-01,2019,10,305042204,1020738665
334613 Unrecorded Magnetic And Optical Media,2019-11-01,2019,11,316967066,864164166
334613 Unrecorded Magnetic And Optical Media,2019-12-01,2019,12,285649905,895874754
334613 Unrecorded Magnetic And Optical Media,2020-01-01,2020,1,314206533,887936381
334613 Unrecorded Magnetic And Optical Media,2020-02-01,2020,2,284914719,1065030773
334613 Unrecorded Magnetic And Optical Media,2020-03-01,2020,3,296068270,996717577
334613 Unrecorded Magnetic And Optical Media,2020-04-01,2020,4,321922764,1066151848
334613 Unrecorded Magnetic And Optical Media,2020-05-01,2020,5,288279024,1199686787
334613 Unrecorded Magnetic And Optical Media,2020-06-01,2020,6,457120856,1310703716
334613 Unrecorded Magnetic And Optical Media,2020-07-01,2020,7,531175755,1233182031
334613 Unrecorded Magnetic And Optical Media,2020-08-01,2020,8,435842967,1236642703
334613 Unrecorded Magnetic And Optical Media,2020-09-01,2020,9,424944301,1371065303
334613 Unrecorded Magnetic And Optical Media,2020-10-01,2020,10,557971877,1199758523
334613 Unrecorded Magnetic And Optical Media,2020-11-01,2020,11,407607436,1030849556
334613 Unrecorded Magnetic And Optical Media,2020-12-01,2020,12,439641659,1118773846
334613 Unrecorded Magnetic And Optical Media,2021-01-01,2021,1,473768017,892302612
334613 Unrecorded Magnetic And Optical Media,2021-02-01,2021,2,420472800,861010562
334613 Unrecorded Magnetic And Optical Media,2021-03-01,2021,3,571778882,1190714954
334613 Unrecorded Magnetic And Optical Media,2021-04-01,2021,4,576739424,1056881208
334613 Unrecorded Magnetic And Optical Media,2021-05-01,2021,5,456696809,1187902174
334613 Unrecorded Magnetic And Optical Media,2021-06-01,2021,6,454898200,1239210310
334613 Unrecorded Magnetic And Optical Media,2021-07-01,2021,7,496486414,1305971221
334613 Unrecorded Magnetic And Optical Media,2021-08-01,2021,8,403239761,1266291797
334613 Unrecorded Magnetic And Optical Media,2021-09-01,2021,9,394837182,1691266341
334613 Unrecorded Magnetic And Optical Media,2021-10-01,2021,10,583992009,1461741731
334613 Unrecorded Magnetic And Optical Media,2021-11-01,2021,11,394308132,1447914918
334613 Unrecorded Magnetic And Optical Media,2021-12-01,2021,12,501778885,1561897222
334613 Unrecorded Magnetic And Optical Media,2022-01-01,2022,1,587057655,1237286918
334613 Unrecorded Magnetic And Optical Media,2022-02-01,2022,2,459679725,1207015139
334613 Unrecorded Magnetic And Optical Media,2022-03-01,2022,3,524238596,1366546912
334613 Unrecorded Magnetic And Optical Media,2022-04-01,2022,4,530919065,1571832779
334613 Unrecorded Magnetic And Optical Media,2022-05-01,2022,5,493600212,1424816857
334613 Unrecorded Magnetic And Optical Media,2022-06-01,2022,6,520328013,1524481404
334613 Unrecorded Magnetic And Optical Media,2022-07-01,2022,7,682210899,1515161258
334613 Unrecorded Magnetic And Optical Media,2022-08-01,2022,8,487588257,1331515499
334613 Unrecorded Magnetic And Optical Media,2022-09-01,2022,9,551510954,1560688582
334613 Unrecorded Magnetic And Optical Media,2022-10-01,2022,10,675484293,1221442532
334613 Unrecorded Magnetic And Optical Media,2022-11-01,2022,11,572889172,1244925783
334613 Unrecorded Magnetic And Optical Media,2022-12-01,2022,12,517638452,1226482938
334614 Software & Other Prerecorded Cds/tapes/records,2015-01-01,2015,1,172693572,57461741
334614 Software & Other Prerecorded Cds/tapes/records,2015-02-01,2015,2,145115831,60062132
334614 Software & Other Prerecorded Cds/tapes/records,2015-03-01,2015,3,221267801,62381270
334614 Software & Other Prerecorded Cds/tapes/records,2015-04-01,2015,4,163716808,72716390
334614 Software & Other Prerecorded Cds/tapes/records,2015-05-01,2015,5,137780610,56673221
334614 Software & Other Prerecorded Cds/tapes/records,2015-06-01,2015,6,165823722,61202807
334614 Software & Other Prerecorded Cds/tapes/records,2015-07-01,2015,7,165055194,75283134
334614 Software & Other Prerecorded Cds/tapes/records,2015-08-01,2015,8,165525360,97930275
334614 Software & Other Prerecorded Cds/tapes/records,2015-09-01,2015,9,240603388,99710149
334614 Software & Other Prerecorded Cds/tapes/records,2015-10-01,2015,10,254874305,129852695
334614 Software & Other Prerecorded Cds/tapes/records,2015-11-01,2015,11,226297883,93397516
334614 Software & Other Prerecorded Cds/tapes/records,2015-12-01,2015,12,215713835,79074911
334614 Software & Other Prerecorded Cds/tapes/records,2016-01-01,2016,1,140972032,64795365
334614 Software & Other Prerecorded Cds/tapes/records,2016-02-01,2016,2,130428706,75806720
334614 Software & Other Prerecorded Cds/tapes/records,2016-03-01,2016,3,164840324,76084785
334614 Software & Other Prerecorded Cds/tapes/records,2016-04-01,2016,4,147479001,61279215
334614 Software & Other Prerecorded Cds/tapes/records,2016-05-01,2016,5,126815933,60062315
334614 Software & Other Prerecorded Cds/tapes/records,2016-06-01,2016,6,144085922,59229345
334614 Software & Other Prerecorded Cds/tapes/records,2016-07-01,2016,7,133830780,54955862
334614 Software & Other Prerecorded Cds/tapes/records,2016-08-01,2016,8,147362827,70890730
334614 Software & Other Prerecorded Cds/tapes/records,2016-09-01,2016,9,205513096,77009510
334614 Software & Other Prerecorded Cds/tapes/records,2016-10-01,2016,10,228817651,81309721
334614 Software & Other Prerecorded Cds/tapes/records,2016-11-01,2016,11,196228528,91548814
334614 Software & Other Prerecorded Cds/tapes/records,2016-12-01,2016,12,196713399,66843248
